"w_geocode","C000","CA01","CA02","CA03","CE01","CE02","CE03","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20","CR01","CR02","CR03","CR04","CR05","CR07","CT01","CT02","CD01","CD02","CD03","CD04","CS01","CS02","CFA01","CFA02","CFA03","CFA04","CFA05","CFS01","CFS02","CFS03","CFS04","CFS05","createdate","county","tract"
"360470369003001",7,0,7,0,2,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,2,0,4,0,0,7,0,0,0,1,6,4,3,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047036900"
"360470369003002",41,16,20,5,7,9,25,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,25,0,11,0,0,15,23,1,1,0,1,36,5,5,6,7,7,13,28,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047036900"
"360470369004000",16,2,10,4,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,10,4,0,2,0,0,13,3,5,2,4,3,8,8,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047036900"
"360470369004001",9,2,5,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,3,0,0,6,0,0,9,0,3,2,1,1,8,1,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047036900"
"360470369004002",12,2,8,2,7,5,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,6,3,0,2,0,1,8,4,0,3,3,4,6,6,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047036900"
"360470369004003",67,9,43,15,5,8,54,0,0,0,0,0,0,0,12,0,0,23,0,0,0,31,0,0,0,1,0,27,33,0,7,0,0,56,11,6,13,17,22,41,26,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047036900"
"360470370001000",53,12,33,8,15,11,27,0,0,0,0,0,0,13,1,0,0,0,10,0,2,0,27,0,0,0,0,42,2,0,9,0,0,48,5,2,10,8,21,22,31,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370001001",11,0,7,4,0,3,8,0,0,0,0,0,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,1,0,0,11,0,1,2,3,5,5,6,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370001002",174,43,96,35,30,59,85,0,0,0,0,0,1,0,0,0,3,0,0,0,0,161,9,0,0,0,0,137,26,0,9,0,2,155,19,14,35,31,51,48,126,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370001004",13,6,4,3,6,3,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,2,0,0,12,0,0,1,0,0,12,1,1,0,4,2,9,4,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370001005",22,6,11,5,0,3,19,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,17,2,0,2,0,1,15,7,2,2,3,9,11,11,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370001006",6,0,4,2,0,2,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,6,0,0,0,0,0,6,0,0,0,2,4,4,2,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370001007",21,6,7,8,5,8,8,0,0,0,0,0,0,0,0,1,0,9,1,0,0,0,9,0,0,1,0,17,3,0,1,0,0,16,5,2,4,5,4,9,12,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370002000",10,1,8,1,0,9,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,10,0,0,0,3,6,5,5,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370002001",38,11,23,4,2,16,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,28,0,1,3,0,25,6,0,6,0,1,34,4,5,8,2,12,13,25,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370002002",39,2,24,13,9,18,12,0,0,0,0,0,0,12,3,0,0,0,0,0,24,0,0,0,0,0,0,24,4,0,11,0,0,36,3,7,11,5,14,25,14,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370002003",240,42,156,42,42,68,130,0,0,0,0,4,0,32,0,0,0,0,0,0,0,124,11,0,0,69,0,172,41,0,22,0,5,207,33,17,47,62,72,104,136,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370003000",21,4,10,7,9,4,8,0,0,0,0,0,5,3,0,0,0,0,8,0,0,0,5,0,0,0,0,13,0,0,8,0,0,20,1,1,1,6,9,13,8,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370003001",1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370003004",3351,318,2007,1026,98,181,3072,0,0,0,0,0,0,6,0,0,0,0,251,0,9,0,2894,0,15,4,172,1236,1398,21,619,9,68,2799,552,378,590,924,1141,1164,2187,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370003006",2,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370003007",4,1,2,1,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370004001",9,3,5,1,2,6,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,3,0,0,0,0,9,0,0,0,0,0,8,1,1,2,0,3,2,7,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370004002",6,0,5,1,1,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,0,1,0,0,6,0,1,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470370004003",62,14,38,10,16,32,14,0,0,0,11,9,5,1,6,0,0,3,7,0,1,0,5,7,0,7,0,58,0,0,2,0,2,58,4,4,9,12,23,46,16,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037000"
"360470371001000",11,2,9,0,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,1,0,0,6,5,1,3,4,1,9,2,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037100"
"360470371001001",6,0,6,0,2,4,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,3,3,1,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037100"
"360470371002000",3,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,3,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037100"
"360470371003000",236,24,106,106,24,139,73,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,193,0,0,0,0,31,182,1,18,0,4,200,36,47,53,69,43,117,119,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037100"
"360470371003001",4,0,3,1,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037100"
"360470371004000",13,1,10,2,7,2,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,0,0,3,7,0,3,0,0,13,0,1,4,3,4,4,9,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037100"
"360470371005000",21,5,9,7,7,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,2,0,0,7,12,2,0,0,0,14,7,4,3,6,3,16,5,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037100"
"360470371005001",3,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,0,0,3,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037100"
"360470371005002",4,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,1,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037100"
"360470373001001",49,12,29,8,11,30,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,35,0,0,16,26,0,7,0,0,47,2,6,12,13,6,26,23,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037300"
"360470373001002",39,17,17,5,13,19,7,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,6,1,1,31,8,0,7,10,5,14,25,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037300"
"360470373001003",35,3,27,5,7,7,21,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,19,2,0,12,0,2,28,7,8,5,11,8,16,19,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037300"
"360470373001005",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037300"
"360470373001006",5,2,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,0,3,2,2,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037300"
"360470373002000",13,0,8,5,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,8,0,0,0,0,11,2,1,3,6,3,1,12,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037300"
"360470373002001",5,0,3,2,3,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,2,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037300"
"360470373003000",60,5,43,12,2,13,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,5,0,31,24,1,3,0,1,49,11,6,11,15,23,24,36,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037300"
"360470373003001",2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037300"
"360470373004000",6,3,2,1,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,0,0,0,1,4,2,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037300"
"360470373004001",15,4,10,1,1,10,4,0,0,0,5,0,0,1,0,1,0,0,0,0,3,0,0,0,5,0,0,8,4,0,1,0,2,14,1,4,1,2,4,10,5,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037300"
"360470374011000",10,2,5,3,1,5,4,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,3,0,1,0,0,5,0,0,5,0,0,9,1,1,1,3,3,7,3,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374011001",130,12,90,28,5,24,101,0,0,0,22,0,0,0,0,0,0,0,1,0,0,107,0,0,0,0,0,80,36,1,10,1,2,112,18,14,27,40,37,53,77,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374012001",3,0,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374012002",79,14,46,19,33,33,13,0,0,0,2,0,0,2,1,0,0,0,4,0,0,0,66,0,4,0,0,51,14,0,13,0,1,70,9,15,13,20,17,17,62,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374012003",19,0,11,8,4,7,8,0,0,0,3,1,1,0,0,0,0,8,1,0,2,0,3,0,0,0,0,18,0,0,1,0,0,15,4,1,8,3,7,13,6,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374012005",3,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,2,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374013001",4,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374013002",96,15,65,16,4,6,86,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,6,1,3,0,0,84,12,10,19,29,23,85,11,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374013003",2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374013004",5,0,1,4,2,3,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,5,0,2,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374013005",27,2,18,7,2,5,20,0,0,0,16,0,0,0,0,0,0,2,2,0,0,0,0,0,3,4,0,23,1,0,1,0,2,23,4,4,5,9,7,22,5,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374014000",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374014001",11,4,3,4,2,7,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,1,0,1,0,3,9,2,1,2,2,2,4,7,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374015001",20,4,7,9,6,9,5,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,12,0,3,0,0,14,0,0,4,0,2,20,0,1,2,4,9,8,12,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374015002",10,0,4,6,0,6,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,10,0,0,0,0,0,7,3,2,2,2,4,4,6,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374015003",8,1,6,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,8,0,0,0,0,0,8,0,0,2,0,5,2,6,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374015006",2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374015007",4,0,4,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,3,1,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037401"
"360470374021000",20,4,8,8,9,7,4,0,0,0,2,8,0,3,0,0,0,2,2,0,0,0,2,0,0,1,0,17,0,2,1,0,0,17,3,3,2,3,8,11,9,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470374021001",27,6,17,4,2,8,17,0,0,0,0,0,0,4,1,0,13,0,0,0,0,0,8,0,0,1,0,17,4,0,6,0,0,21,6,6,5,4,6,14,13,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470374021002",1940,186,1015,739,357,1072,511,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,1920,2,8,0,0,1574,109,5,213,3,36,1837,103,210,377,424,743,513,1427,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470374021003",501,243,189,69,177,229,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,0,0,0,481,15,0,2,0,3,487,14,31,51,58,118,116,385,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470374021004",47,7,30,10,14,17,16,0,0,0,10,18,0,5,0,0,0,0,6,0,0,0,0,0,0,8,0,39,4,1,3,0,0,34,13,12,8,9,11,33,14,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470374021005",58,26,18,14,20,30,8,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,9,4,0,41,1,0,15,1,0,47,11,7,5,6,14,29,29,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470374021006",6,0,5,1,1,5,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,6,0,2,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470374021007",4,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470374022000",11,0,8,3,3,5,3,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,1,4,6,6,5,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470374022001",89,39,38,12,25,33,31,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,26,59,0,0,0,76,1,0,10,0,2,85,4,5,8,12,25,42,47,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470374022002",4,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470374022003",26,5,15,6,1,5,20,0,0,0,0,0,0,0,1,0,0,19,2,0,0,1,1,0,0,2,0,20,2,0,1,0,3,18,8,6,4,4,7,21,5,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470374023000",171,16,96,59,11,14,146,0,0,0,0,0,0,1,3,0,0,115,0,0,0,41,11,0,0,0,0,118,35,2,14,0,2,124,47,29,27,45,54,138,33,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470374024000",17,4,11,2,3,10,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,2,0,1,14,3,4,4,1,4,5,12,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470374024001",3,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470374024002",10,0,7,3,0,5,5,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,1,0,0,0,0,5,2,0,2,0,1,10,0,2,3,0,5,7,3,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037402"
"360470375001000",6,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,1,5,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037500"
"360470375001002",19,1,13,5,2,11,6,0,0,0,0,0,1,1,0,0,0,11,0,3,0,0,0,0,2,1,0,8,10,0,1,0,0,15,4,2,3,7,6,9,10,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037500"
"360470375001003",38,2,17,19,2,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,4,32,0,2,0,0,33,5,8,8,12,8,3,35,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037500"
"360470375002001",29,7,18,4,12,8,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,9,0,18,2,0,8,0,1,21,8,4,4,5,9,13,16,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037500"
"360470375002002",1143,193,575,375,197,424,522,0,0,0,0,5,0,43,0,2,19,0,74,0,376,103,448,0,72,0,1,437,568,11,103,2,22,923,220,167,235,281,267,279,864,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037500"
"360470375002003",9,0,8,1,1,5,3,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,2,0,0,0,0,5,4,0,0,0,0,3,6,3,5,1,0,4,5,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037500"
"360470375002005",14,1,9,4,3,9,2,0,0,0,0,0,0,2,0,0,5,4,0,0,0,0,0,0,3,0,0,7,6,0,0,0,1,7,7,1,8,1,3,7,7,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037500"
"360470375002006",10,1,8,1,1,5,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,0,0,0,2,10,0,1,5,2,1,3,7,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037500"
"360470375003000",27,1,16,10,1,14,12,0,0,0,11,0,0,3,0,0,0,0,0,0,0,2,0,0,11,0,0,23,4,0,0,0,0,11,16,10,6,8,2,21,6,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037500"
"360470375003001",36,7,20,9,5,8,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,26,0,6,2,0,15,21,0,0,0,0,27,9,7,4,11,7,15,21,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037500"
"360470377001000",24,14,5,5,0,8,16,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,9,15,0,0,0,0,24,0,4,5,0,1,15,9,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037700"
"360470377001001",21,4,12,5,4,4,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,6,0,0,7,10,0,3,0,1,18,3,2,5,2,8,11,10,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037700"
"360470377002001",2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037700"
"360470377002002",7,2,4,1,0,3,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,4,3,3,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037700"
"360470377003000",2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037700"
"360470377003001",14,1,10,3,1,6,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,10,0,0,0,0,4,10,0,0,0,0,13,1,3,3,3,4,5,9,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037700"
"360470377004000",23,10,11,2,5,10,8,0,0,0,0,0,0,4,0,0,0,0,11,0,8,0,0,0,0,0,0,15,4,0,4,0,0,18,5,1,8,3,1,7,16,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037700"
"360470377004002",10,4,6,0,2,3,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,1,0,5,3,0,0,0,2,6,4,1,2,0,3,5,5,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037700"
"360470379001000",4,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,1,0,0,0,2,4,0,1,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037900"
"360470379001001",8,3,5,0,3,0,5,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,5,3,1,1,1,2,7,1,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037900"
"360470379002000",8,4,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,4,2,0,2,0,0,6,2,0,1,0,3,5,3,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037900"
"360470379002001",15,5,7,3,8,3,4,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,3,0,7,3,0,5,0,0,14,1,1,5,2,2,9,6,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037900"
"360470379002002",131,14,85,32,2,16,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,68,46,2,14,0,1,106,25,10,21,42,44,57,74,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037900"
"360470379002003",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037900"
"360470379003000",3,1,1,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,2,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037900"
"360470379003001",15,3,4,8,4,6,5,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,2,0,3,3,0,4,6,0,5,0,0,12,3,3,5,1,3,8,7,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037900"
"360470379003002",10,0,4,6,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,2,8,0,0,0,0,10,0,4,1,1,4,7,3,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037900"
"360470379003003",2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047037900"
"360470381001000",17,5,10,2,2,7,8,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,6,1,4,0,0,11,5,0,0,0,1,13,4,2,3,1,6,9,8,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047038100"
"360470381001001",25,0,18,7,2,13,10,0,0,0,0,0,4,6,0,0,1,3,0,0,0,0,7,0,0,4,0,12,12,0,1,0,0,16,9,7,3,10,5,14,11,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047038100"
"360470381002000",55,6,36,13,3,8,44,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,16,0,0,0,0,15,36,0,4,0,0,43,12,8,11,15,15,28,27,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047038100"
"360470381003000",31,14,11,6,8,12,11,0,0,0,1,17,0,9,0,0,0,0,3,0,1,0,0,0,0,0,0,15,14,0,2,0,0,26,5,4,5,2,6,17,14,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047038100"
"360470381003001",21,10,7,4,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,4,14,0,2,0,1,16,5,3,1,3,4,3,18,0,0,0,0,0,0,0,0,0,0,20251202,"047","36047038100"
