"metric_month","industry","pickup_dropoff","locationid","borough","zone","trip_count"
"2025-08-01","FHV - High Volume","Drop-off","173","Queens","North Corona","45987"
"2025-08-01","FHV - High Volume","Pick-up","173","Queens","North Corona","51765"
"2025-08-01","FHV - High Volume","Drop-off","174","Bronx","Norwood","82882"
"2025-08-01","FHV - High Volume","Pick-up","174","Bronx","Norwood","86193"
"2025-08-01","FHV - High Volume","Drop-off","175","Queens","Oakland Gardens","14151"
"2025-08-01","FHV - High Volume","Pick-up","175","Queens","Oakland Gardens","15504"
"2025-08-01","FHV - High Volume","Drop-off","176","Staten Island","Oakwood","6354"
"2025-08-01","FHV - High Volume","Pick-up","176","Staten Island","Oakwood","7069"
"2025-08-01","FHV - High Volume","Drop-off","177","Brooklyn","Ocean Hill","85198"
"2025-08-01","FHV - High Volume","Pick-up","177","Brooklyn","Ocean Hill","87262"
"2025-08-01","FHV - High Volume","Drop-off","178","Brooklyn","Ocean Parkway South","13987"
"2025-08-01","FHV - High Volume","Pick-up","178","Brooklyn","Ocean Parkway South","14570"
"2025-08-01","FHV - High Volume","Drop-off","179","Queens","Old Astoria","72928"
"2025-08-01","FHV - High Volume","Pick-up","179","Queens","Old Astoria","71505"
"2025-08-01","FHV - High Volume","Drop-off","180","Queens","Ozone Park","30034"
"2025-08-01","FHV - High Volume","Pick-up","180","Queens","Ozone Park","35272"
"2025-08-01","FHV - High Volume","Drop-off","181","Brooklyn","Park Slope","173836"
"2025-08-01","FHV - High Volume","Pick-up","181","Brooklyn","Park Slope","172319"
"2025-08-01","FHV - High Volume","Drop-off","182","Bronx","Parkchester","44040"
"2025-08-01","FHV - High Volume","Pick-up","182","Bronx","Parkchester","52623"
"2025-08-01","FHV - High Volume","Drop-off","183","Bronx","Pelham Bay","23473"
"2025-08-01","FHV - High Volume","Pick-up","183","Bronx","Pelham Bay","27189"
"2025-08-01","FHV - High Volume","Drop-off","184","Bronx","Pelham Bay Park","11076"
"2025-08-01","FHV - High Volume","Pick-up","184","Bronx","Pelham Bay Park","8366"
"2025-08-01","FHV - High Volume","Drop-off","185","Bronx","Pelham Parkway","59810"
"2025-08-01","FHV - High Volume","Pick-up","185","Bronx","Pelham Parkway","62747"
"2025-08-01","FHV - High Volume","Drop-off","186","Manhattan","Penn Station/Madison Sq West","147337"
"2025-08-01","FHV - High Volume","Pick-up","186","Manhattan","Penn Station/Madison Sq West","118720"
"2025-08-01","FHV - High Volume","Drop-off","187","Staten Island","Port Richmond","13443"
"2025-08-01","FHV - High Volume","Pick-up","187","Staten Island","Port Richmond","15661"
"2025-08-01","FHV - High Volume","Drop-off","188","Brooklyn","Prospect-Lefferts Gardens","158078"
"2025-08-01","FHV - High Volume","Pick-up","188","Brooklyn","Prospect-Lefferts Gardens","152092"
"2025-08-01","FHV - High Volume","Drop-off","189","Brooklyn","Prospect Heights","67151"
"2025-08-01","FHV - High Volume","Pick-up","189","Brooklyn","Prospect Heights","68068"
"2025-08-01","FHV - High Volume","Drop-off","190","Brooklyn","Prospect Park","20057"
"2025-08-01","FHV - High Volume","Pick-up","190","Brooklyn","Prospect Park","14385"
"2025-08-01","FHV - High Volume","Drop-off","191","Queens","Queens Village","49710"
"2025-08-01","FHV - High Volume","Pick-up","191","Queens","Queens Village","62617"
"2025-08-01","FHV - High Volume","Drop-off","192","Queens","Queensboro Hill","24960"
"2025-08-01","FHV - High Volume","Pick-up","192","Queens","Queensboro Hill","28331"
"2025-08-01","FHV - High Volume","Drop-off","193","Queens","Queensbridge/Ravenswood","35102"
"2025-08-01","FHV - High Volume","Pick-up","193","Queens","Queensbridge/Ravenswood","35660"
"2025-08-01","FHV - High Volume","Drop-off","194","Manhattan","Randalls Island","7336"
"2025-08-01","FHV - High Volume","Pick-up","194","Manhattan","Randalls Island","3812"
"2025-08-01","FHV - High Volume","Drop-off","195","Brooklyn","Red Hook","44463"
"2025-08-01","FHV - High Volume","Pick-up","195","Brooklyn","Red Hook","44703"
"2025-08-01","FHV - High Volume","Drop-off","196","Queens","Rego Park","49496"
"2025-08-01","FHV - High Volume","Pick-up","196","Queens","Rego Park","54272"
"2025-08-01","FHV - High Volume","Drop-off","197","Queens","Richmond Hill","83530"
"2025-08-01","FHV - High Volume","Pick-up","197","Queens","Richmond Hill","90160"
"2025-08-01","FHV - High Volume","Drop-off","198","Queens","Ridgewood","127691"
"2025-08-01","FHV - High Volume","Pick-up","198","Queens","Ridgewood","126049"
"2025-08-01","FHV - High Volume","Drop-off","199","Bronx","Rikers Island","1"
"2025-08-01","FHV - High Volume","Pick-up","199","Bronx","Rikers Island","4"
"2025-08-01","FHV - High Volume","Drop-off","200","Bronx","Riverdale/North Riverdale/Fieldston","34547"
"2025-08-01","FHV - High Volume","Pick-up","200","Bronx","Riverdale/North Riverdale/Fieldston","38179"
"2025-08-01","FHV - High Volume","Drop-off","201","Queens","Rockaway Park","19071"
"2025-08-01","FHV - High Volume","Pick-up","201","Queens","Rockaway Park","20293"
"2025-08-01","FHV - High Volume","Drop-off","202","Manhattan","Roosevelt Island","15330"
"2025-08-01","FHV - High Volume","Pick-up","202","Manhattan","Roosevelt Island","13887"
"2025-08-01","FHV - High Volume","Drop-off","203","Queens","Rosedale","29727"
"2025-08-01","FHV - High Volume","Pick-up","203","Queens","Rosedale","41431"
"2025-08-01","FHV - High Volume","Drop-off","204","Staten Island","Rossville/Woodrow","5006"
"2025-08-01","FHV - High Volume","Pick-up","204","Staten Island","Rossville/Woodrow","5461"
"2025-08-01","FHV - High Volume","Drop-off","205","Queens","Saint Albans","76610"
"2025-08-01","FHV - High Volume","Pick-up","205","Queens","Saint Albans","89919"
"2025-08-01","FHV - High Volume","Drop-off","206","Staten Island","Saint George/New Brighton","45063"
"2025-08-01","FHV - High Volume","Pick-up","206","Staten Island","Saint George/New Brighton","42377"
"2025-08-01","FHV - High Volume","Drop-off","207","Queens","Saint Michaels Cemetery/Woodside","3905"
"2025-08-01","FHV - High Volume","Pick-up","207","Queens","Saint Michaels Cemetery/Woodside","3462"
"2025-08-01","FHV - High Volume","Drop-off","208","Bronx","Schuylerville/Edgewater Park","65385"
"2025-08-01","FHV - High Volume","Pick-up","208","Bronx","Schuylerville/Edgewater Park","66146"
"2025-08-01","FHV - High Volume","Drop-off","209","Manhattan","Seaport","37089"
"2025-08-01","FHV - High Volume","Pick-up","209","Manhattan","Seaport","42412"
"2025-08-01","FHV - High Volume","Drop-off","210","Brooklyn","Sheepshead Bay","59547"
"2025-08-01","FHV - High Volume","Pick-up","210","Brooklyn","Sheepshead Bay","60237"
"2025-08-01","FHV - High Volume","Drop-off","211","Manhattan","SoHo","85700"
"2025-08-01","FHV - High Volume","Pick-up","211","Manhattan","SoHo","97396"
"2025-08-01","FHV - High Volume","Drop-off","212","Bronx","Soundview/Bruckner","50869"
"2025-08-01","FHV - High Volume","Pick-up","212","Bronx","Soundview/Bruckner","54928"
"2025-08-01","FHV - High Volume","Drop-off","213","Bronx","Soundview/Castle Hill","95389"
"2025-08-01","FHV - High Volume","Pick-up","213","Bronx","Soundview/Castle Hill","100200"
"2025-08-01","FHV - High Volume","Drop-off","214","Staten Island","South Beach/Dongan Hills","17104"
"2025-08-01","FHV - High Volume","Pick-up","214","Staten Island","South Beach/Dongan Hills","16916"
"2025-08-01","FHV - High Volume","Drop-off","215","Queens","South Jamaica","54066"
"2025-08-01","FHV - High Volume","Pick-up","215","Queens","South Jamaica","65082"
"2025-08-01","FHV - High Volume","Drop-off","216","Queens","South Ozone Park","116756"
"2025-08-01","FHV - High Volume","Pick-up","216","Queens","South Ozone Park","145009"
"2025-08-01","FHV - High Volume","Drop-off","217","Brooklyn","South Williamsburg","25221"
"2025-08-01","FHV - High Volume","Pick-up","217","Brooklyn","South Williamsburg","24322"
"2025-08-01","FHV - High Volume","Drop-off","218","Queens","Springfield Gardens North","35056"
"2025-08-01","FHV - High Volume","Pick-up","218","Queens","Springfield Gardens North","44030"
"2025-08-01","FHV - High Volume","Drop-off","219","Queens","Springfield Gardens South","32366"
"2025-08-01","FHV - High Volume","Pick-up","219","Queens","Springfield Gardens South","40088"
"2025-08-01","FHV - High Volume","Drop-off","220","Bronx","Spuyten Duyvil/Kingsbridge","63883"
"2025-08-01","FHV - High Volume","Pick-up","220","Bronx","Spuyten Duyvil/Kingsbridge","71851"
"2025-08-01","FHV - High Volume","Drop-off","221","Staten Island","Stapleton","24022"
"2025-08-01","FHV - High Volume","Pick-up","221","Staten Island","Stapleton","29543"
"2025-08-01","FHV - High Volume","Drop-off","222","Brooklyn","Starrett City","24215"
"2025-08-01","FHV - High Volume","Pick-up","222","Brooklyn","Starrett City","25764"
"2025-08-01","FHV - High Volume","Drop-off","223","Queens","Steinway","99453"
"2025-08-01","FHV - High Volume","Pick-up","223","Queens","Steinway","97171"
"2025-08-01","FHV - High Volume","Drop-off","224","Manhattan","Stuy Town/Peter Cooper Village","30353"
"2025-08-01","FHV - High Volume","Pick-up","224","Manhattan","Stuy Town/Peter Cooper Village","37565"
"2025-08-01","FHV - High Volume","Drop-off","225","Brooklyn","Stuyvesant Heights","165821"
"2025-08-01","FHV - High Volume","Pick-up","225","Brooklyn","Stuyvesant Heights","160556"
"2025-08-01","FHV - High Volume","Drop-off","226","Queens","Sunnyside","121327"
"2025-08-01","FHV - High Volume","Pick-up","226","Queens","Sunnyside","120187"
"2025-08-01","FHV - High Volume","Drop-off","227","Brooklyn","Sunset Park East","51155"
"2025-08-01","FHV - High Volume","Pick-up","227","Brooklyn","Sunset Park East","48342"
"2025-08-01","FHV - High Volume","Drop-off","228","Brooklyn","Sunset Park West","104433"
"2025-08-01","FHV - High Volume","Pick-up","228","Brooklyn","Sunset Park West","101753"
"2025-08-01","FHV - High Volume","Drop-off","229","Manhattan","Sutton Place/Turtle Bay North","75367"
"2025-08-01","FHV - High Volume","Pick-up","229","Manhattan","Sutton Place/Turtle Bay North","95488"
"2025-08-01","FHV - High Volume","Drop-off","230","Manhattan","Times Sq/Theatre District","190196"
"2025-08-01","FHV - High Volume","Pick-up","230","Manhattan","Times Sq/Theatre District","217755"
"2025-08-01","FHV - High Volume","Drop-off","231","Manhattan","TriBeCa/Civic Center","145894"
"2025-08-01","FHV - High Volume","Pick-up","231","Manhattan","TriBeCa/Civic Center","177183"
"2025-08-01","FHV - High Volume","Drop-off","232","Manhattan","Two Bridges/Seward Park","67183"
"2025-08-01","FHV - High Volume","Pick-up","232","Manhattan","Two Bridges/Seward Park","80342"
"2025-08-01","FHV - High Volume","Drop-off","233","Manhattan","UN/Turtle Bay South","86910"
"2025-08-01","FHV - High Volume","Pick-up","233","Manhattan","UN/Turtle Bay South","98269"
"2025-08-01","FHV - High Volume","Drop-off","234","Manhattan","Union Sq","160022"
"2025-08-01","FHV - High Volume","Pick-up","234","Manhattan","Union Sq","187292"
"2025-08-01","FHV - High Volume","Drop-off","235","Bronx","University Heights/Morris Heights","79641"
"2025-08-01","FHV - High Volume","Pick-up","235","Bronx","University Heights/Morris Heights","84709"
"2025-08-01","FHV - High Volume","Drop-off","236","Manhattan","Upper East Side North","97710"
"2025-08-01","FHV - High Volume","Pick-up","236","Manhattan","Upper East Side North","101675"
"2025-08-01","FHV - High Volume","Drop-off","237","Manhattan","Upper East Side South","119263"
"2025-08-01","FHV - High Volume","Pick-up","237","Manhattan","Upper East Side South","122979"
"2025-08-01","FHV - High Volume","Drop-off","238","Manhattan","Upper West Side North","72040"
"2025-08-01","FHV - High Volume","Pick-up","238","Manhattan","Upper West Side North","81248"
"2025-08-01","FHV - High Volume","Drop-off","239","Manhattan","Upper West Side South","90774"
"2025-08-01","FHV - High Volume","Pick-up","239","Manhattan","Upper West Side South","100665"
"2025-08-01","FHV - High Volume","Drop-off","240","Bronx","Van Cortlandt Park","13915"
"2025-08-01","FHV - High Volume","Pick-up","240","Bronx","Van Cortlandt Park","16332"
"2025-08-01","FHV - High Volume","Drop-off","241","Bronx","Van Cortlandt Village","68377"
"2025-08-01","FHV - High Volume","Pick-up","241","Bronx","Van Cortlandt Village","74273"
"2025-08-01","FHV - High Volume","Drop-off","242","Bronx","Van Nest/Morris Park","77489"
"2025-08-01","FHV - High Volume","Pick-up","242","Bronx","Van Nest/Morris Park","77669"
"2025-08-01","FHV - High Volume","Drop-off","243","Manhattan","Washington Heights North","91866"
"2025-08-01","FHV - High Volume","Pick-up","243","Manhattan","Washington Heights North","105338"
"2025-08-01","FHV - High Volume","Drop-off","244","Manhattan","Washington Heights South","142981"
"2025-08-01","FHV - High Volume","Pick-up","244","Manhattan","Washington Heights South","149104"
"2025-08-01","FHV - High Volume","Drop-off","245","Staten Island","West Brighton","14762"
"2025-08-01","FHV - High Volume","Pick-up","245","Staten Island","West Brighton","15641"
"2025-08-01","FHV - High Volume","Drop-off","246","Manhattan","West Chelsea/Hudson Yards","165372"
"2025-08-01","FHV - High Volume","Pick-up","246","Manhattan","West Chelsea/Hudson Yards","178769"
"2025-08-01","FHV - High Volume","Drop-off","247","Bronx","West Concourse","101078"
"2025-08-01","FHV - High Volume","Pick-up","247","Bronx","West Concourse","107025"
"2025-08-01","FHV - High Volume","Drop-off","248","Bronx","West Farms/Bronx River","44659"
"2025-08-01","FHV - High Volume","Pick-up","248","Bronx","West Farms/Bronx River","50082"
"2025-08-01","FHV - High Volume","Drop-off","249","Manhattan","West Village","128713"
"2025-08-01","FHV - High Volume","Pick-up","249","Manhattan","West Village","154792"
"2025-08-01","FHV - High Volume","Drop-off","250","Bronx","Westchester Village/Unionport","49540"
"2025-08-01","FHV - High Volume","Pick-up","250","Bronx","Westchester Village/Unionport","49049"
"2025-08-01","FHV - High Volume","Drop-off","251","Staten Island","Westerleigh","14575"
"2025-08-01","FHV - High Volume","Pick-up","251","Staten Island","Westerleigh","16421"
"2025-08-01","FHV - High Volume","Drop-off","252","Queens","Whitestone","27076"
"2025-08-01","FHV - High Volume","Pick-up","252","Queens","Whitestone","27141"
"2025-08-01","FHV - High Volume","Drop-off","253","Queens","Willets Point","1477"
"2025-08-01","FHV - High Volume","Pick-up","253","Queens","Willets Point","1123"
"2025-08-01","FHV - High Volume","Drop-off","254","Bronx","Williamsbridge/Olinville","85372"
"2025-08-01","FHV - High Volume","Pick-up","254","Bronx","Williamsbridge/Olinville","100600"
"2025-08-01","FHV - High Volume","Drop-off","255","Brooklyn","Williamsburg (North Side)","181686"
"2025-08-01","FHV - High Volume","Pick-up","255","Brooklyn","Williamsburg (North Side)","201526"
"2025-08-01","FHV - High Volume","Drop-off","256","Brooklyn","Williamsburg (South Side)","149799"
"2025-08-01","FHV - High Volume","Pick-up","256","Brooklyn","Williamsburg (South Side)","161323"
"2025-08-01","FHV - High Volume","Drop-off","257","Brooklyn","Windsor Terrace","28986"
"2025-08-01","FHV - High Volume","Pick-up","257","Brooklyn","Windsor Terrace","28223"
"2025-08-01","FHV - High Volume","Drop-off","258","Queens","Woodhaven","58058"
"2025-08-01","FHV - High Volume","Pick-up","258","Queens","Woodhaven","64289"
"2025-08-01","FHV - High Volume","Drop-off","259","Bronx","Woodlawn/Wakefield","54799"
"2025-08-01","FHV - High Volume","Pick-up","259","Bronx","Woodlawn/Wakefield","71386"
"2025-08-01","FHV - High Volume","Drop-off","260","Queens","Woodside","92685"
"2025-08-01","FHV - High Volume","Pick-up","260","Queens","Woodside","94309"
"2025-08-01","FHV - High Volume","Drop-off","261","Manhattan","World Trade Center","65520"
"2025-08-01","FHV - High Volume","Pick-up","261","Manhattan","World Trade Center","68071"
"2025-08-01","FHV - High Volume","Drop-off","262","Manhattan","Yorkville East","48106"
"2025-08-01","FHV - High Volume","Pick-up","262","Manhattan","Yorkville East","56697"
"2025-08-01","FHV - High Volume","Drop-off","263","Manhattan","Yorkville West","83335"
"2025-08-01","FHV - High Volume","Pick-up","263","Manhattan","Yorkville West","92512"
"2025-08-01","FHV - High Volume","Drop-off","264","Unknown","N/A","737"
"2025-08-01","FHV - High Volume","Drop-off","265","N/A","Outside of NYC","920751"
"2025-08-01","Green Cab","Drop-off","1","EWR","Newark Airport","22"
"2025-08-01","Green Cab","Drop-off","3","Bronx","Allerton/Pelham Gardens","21"
"2025-08-01","Green Cab","Pick-up","3","Bronx","Allerton/Pelham Gardens","14"
"2025-08-01","Green Cab","Drop-off","4","Manhattan","Alphabet City","39"
"2025-08-01","Green Cab","Pick-up","4","Manhattan","Alphabet City","5"
"2025-08-01","Green Cab","Drop-off","7","Queens","Astoria","449"
"2025-08-01","Green Cab","Pick-up","7","Queens","Astoria","519"
"2025-08-01","Green Cab","Drop-off","8","Queens","Astoria Park","4"
"2025-08-01","Green Cab","Pick-up","8","Queens","Astoria Park","1"
"2025-08-01","Green Cab","Drop-off","9","Queens","Auburndale","31"
"2025-08-01","Green Cab","Pick-up","9","Queens","Auburndale","11"
"2025-08-01","Green Cab","Drop-off","10","Queens","Baisley Park","142"
"2025-08-01","Green Cab","Pick-up","10","Queens","Baisley Park","36"
"2025-08-01","Green Cab","Drop-off","11","Brooklyn","Bath Beach","4"
"2025-08-01","Green Cab","Pick-up","11","Brooklyn","Bath Beach","7"
"2025-08-01","Green Cab","Drop-off","12","Manhattan","Battery Park","4"
